0.347826 80.00 230
0.806452 100.00 124
0.480118 326.00 679
0.058140 10.00 172
0.309211 47.00 152

0.035865 17.00 474
0.378788 75.00 198
0.619318 109.00 176
0.735450 417.00 567
0.229167 33.00 144

0.332378 116.00 349
0.071225 50.00 702
0.070769 23.00 325
0.554622 132.00 238
0.969697 160.00 165

0.536873 182.00 339
0.100917 11.00 109
0.474083 375.00 791
0.142395 88.00 618
0.748428 476.00 636

0.323256 278.00 860
0.305785 37.00 121
0.557012 425.00 763
0.024000 3.00 125
0.790433 347.00 439

0.587900 515.00 876
0.142683 117.00 820
0.201794 90.00 446
0.407143 57.00 140
0.658407 372.00 565

0.482143 54.00 112
0.201923 84.00 416
0.949045 149.00 157
0.105263 20.00 190
0.260870 162.00 621

0.219269 132.00 602
0.562500 99.00 176
0.479718 272.00 567
0.417569 347.00 831
0.319672 117.00 366

0.710946 669.00 941
0.085502 23.00 269
0.694949 688.00 990
0.198083 124.00 626
0.308696 71.00 230

0.440323 273.00 620
0.044586 7.00 157
0.133333 14.00 105
0.781481 211.00 270
0.601626 74.00 123

0.457177 379.00 829
0.714876 173.00 242
0.285714 66.00 231
0.118263 79.00 668
0.421053 48.00 114

0.944611 631.00 668
0.193370 35.00 181
0.706422 77.00 109
0.147059 70.00 476
0.004016 1.00 249

0.302469 49.00 162
0.866197 123.00 142
0.037815 36.00 952
0.644231 134.00 208
0.147239 72.00 489

0.410959 150.00 365
0.334347 110.00 329
0.217949 51.00 234
0.547334 503.00 919
0.488739 217.00 444

0.077108 32.00 415
0.080586 44.00 546
0.433628 49.00 113
0.520089 233.00 448
0.885449 286.00 323

0.110204 27.00 245
0.166052 45.00 271
0.032209 21.00 652
0.991803 242.00 244
0.702791 428.00 609

0.009174 7.00 763
0.313433 42.00 134
0.730435 84.00 115
0.754534 624.00 827
0.190476 32.00 168

0.606838 71.00 117
0.092025 45.00 489
0.474886 104.00 219
0.632296 325.00 514
0.196000 147.00 750

0.017493 6.00 343
0.658793 251.00 381
0.181122 71.00 392
0.615953 417.00 677
0.528105 404.00 765

0.280323 208.00 742
0.470000 47.00 100
0.613779 294.00 479
0.439173 361.00 822
0.193878 57.00 294

0.853556 204.00 239
0.151685 54.00 356
0.315789 60.00 190
0.063636 7.00 110
0.612179 191.00 312

0.268617 101.00 376
0.852399 231.00 271
0.553846 180.00 325
0.118252 46.00 389
0.205696 130.00 632

0.617021 174.00 282
0.660944 308.00 466
0.078313 13.00 166
0.126712 37.00 292
0.517857 116.00 224

0.626415 166.00 265
0.117117 26.00 222
0.477551 117.00 245
0.436975 52.00 119
0.340996 89.00 261

0.518950 178.00 343
0.418655 193.00 461
0.048356 25.00 517
0.441805 186.00 421
0.576159 87.00 151

0.375000 39.00 104
0.149148 105.00 704
0.866242 272.00 314
0.570988 370.00 648
0.035587 10.00 281

0.785987 617.00 785
0.320423 91.00 284
0.076705 27.00 352
0.602381 506.00 840
0.213714 187.00 875

0.404494 72.00 178
0.150943 128.00 848
0.466019 48.00 103
0.949275 262.00 276
0.028640 12.00 419

0.631579 456.00 722
0.103030 17.00 165
0.729387 690.00 946
0.455882 124.00 272
0.083333 10.00 120

0.015700 13.00 828
0.032258 17.00 527
0.833333 340.00 408
0.903537 562.00 622
