0.258427 69.00 267
0.110687 29.00 262
0.080913 39.00 482
0.654676 91.00 139
0.097792 31.00 317

0.061983 15.00 242
0.578947 121.00 209
0.115646 34.00 294
0.328072 291.00 887
0.116071 13.00 112

0.069328 33.00 476
0.069444 10.00 144
0.177073 173.00 977
0.239316 28.00 117
0.647541 79.00 122

0.226277 31.00 137
0.236559 44.00 186
0.595900 407.00 683
0.080692 28.00 347
0.062112 40.00 644

0.377778 85.00 225
0.093960 14.00 149
0.027778 4.00 144
0.685786 275.00 401
0.011858 3.00 253

0.265487 30.00 113
0.604706 257.00 425
0.038835 8.00 206
0.142298 109.00 766
0.144860 31.00 214

0.009524 2.00 210
0.242105 161.00 665
0.233766 54.00 231
0.623967 151.00 242
0.095652 11.00 115

0.910891 184.00 202
0.134538 67.00 498
0.062893 10.00 159
0.037736 18.00 477
0.050343 22.00 437

0.039474 9.00 228
0.020833 18.00 864
0.055000 11.00 200
0.533333 56.00 105
0.547486 98.00 179

0.190074 180.00 947
0.282714 175.00 619
0.311881 63.00 202
0.035398 4.00 113
0.382514 140.00 366

0.062857 11.00 175
0.345745 65.00 188
0.007194 1.00 139
0.668388 647.00 968
0.119658 14.00 117

0.150754 30.00 199
0.433333 91.00 210
0.092437 11.00 119
0.330097 34.00 103
0.188581 109.00 578

0.238208 101.00 424
0.050980 13.00 255
0.006289 1.00 159
0.349650 50.00 143
0.552413 332.00 601

0.073394 8.00 109
0.834783 96.00 115
0.055866 30.00 537
0.041265 30.00 727
0.189759 63.00 332

0.023041 5.00 217
0.107383 16.00 149
0.279762 47.00 168
0.730000 73.00 100
0.053398 11.00 206

0.102725 49.00 477
0.585774 140.00 239
0.339130 39.00 115
0.110448 37.00 335
0.062951 61.00 969

0.015957 6.00 376
0.101190 17.00 168
0.358025 87.00 243
0.428571 198.00 462
0.290970 87.00 299

0.072917 56.00 768
0.750000 606.00 808
0.311518 119.00 382
0.054688 7.00 128
0.007752 2.00 258

0.005495 3.00 546
0.369658 173.00 468
0.375178 263.00 701
0.423358 174.00 411
0.021898 3.00 137

0.176638 62.00 351
0.025000 13.00 520
0.137466 51.00 371
0.289515 185.00 639
0.570652 105.00 184

0.125964 49.00 389
0.017857 7.00 392
0.189723 96.00 506
0.172249 108.00 627
0.692702 541.00 781

0.046595 26.00 558
0.064081 38.00 593
0.344828 50.00 145
0.341040 236.00 692
0.406716 109.00 268

0.342466 50.00 146
0.081937 44.00 537
0.195730 55.00 281
0.513317 212.00 413
0.064838 26.00 401

0.586621 342.00 583
0.031042 14.00 451
0.036585 12.00 328
0.476923 124.00 260
0.068536 22.00 321

0.250000 46.00 184
0.177419 33.00 186
0.206718 80.00 387
0.413043 114.00 276
0.151139 73.00 483

0.037500 21.00 560
0.010563 9.00 852
0.002639 1.00 379
0.674286 236.00 350
0.476027 139.00 292

0.567404 282.00 497
0.339100 196.00 578
0.071146 18.00 253
0.072356 39.00 539
0.152074 33.00 217

0.346734 69.00 199
0.179487 42.00 234
0.062176 12.00 193
0.415601 325.00 782
0.196393 196.00 998

0.097902 14.00 143
0.367188 329.00 896
0.008621 2.00 232
0.483529 411.00 850
0.240076 127.00 529

0.023047 18.00 781
0.491803 60.00 122
0.142349 80.00 562
0.221429 93.00 420
0.323944 92.00 284

0.350993 53.00 151
0.035857 9.00 251
0.097276 25.00 257
0.371041 328.00 884
0.340633 280.00 822

0.347619 73.00 210
0.266289 188.00 706
0.231250 37.00 160
0.071749 16.00 223
0.282443 37.00 131

0.166052 45.00 271
0.009146 3.00 328
0.526515 139.00 264
0.128571 36.00 280
0.368182 162.00 440

0.152632 87.00 570
0.146425 129.00 881
0.289062 111.00 384
0.403509 46.00 114
0.212235 170.00 801

0.008753 4.00 457
0.714859 178.00 249
0.094964 66.00 695
0.314402 310.00 986
0.067797 60.00 885

0.360360 120.00 333
0.071429 21.00 294
0.105263 50.00 475
0.451389 65.00 144
0.210103 183.00 871

0.098485 52.00 528
0.001984 1.00 504
0.087336 20.00 229
0.840650 517.00 615
0.172662 24.00 139

0.216430 137.00 633
0.414948 161.00 388
0.005236 5.00 955
0.068627 21.00 306
0.497268 91.00 183

0.240793 85.00 353
0.045455 8.00 176
0.183150 50.00 273
0.708861 112.00 158
0.014388 6.00 417

0.326733 33.00 101
0.151899 48.00 316
0.027273 3.00 110
0.422136 328.00 777
