0.018018 6.00 333
0.641221 84.00 131
0.522936 114.00 218
0.305389 51.00 167
0.109890 20.00 182

0.255814 165.00 645
0.872611 822.00 942
0.031250 18.00 576
0.054463 36.00 661
0.384929 189.00 491

0.152542 90.00 590
0.127485 109.00 855
0.641379 93.00 145
0.485520 285.00 587
0.191244 83.00 434

0.314346 149.00 474
0.244094 31.00 127
0.498127 133.00 267
0.213251 206.00 966
0.331471 178.00 537

0.092700 80.00 863
0.155914 58.00 372
0.910000 91.00 100
0.427948 196.00 458
0.008658 2.00 231

0.044586 7.00 157
0.101695 24.00 236
0.717270 515.00 718
0.294821 74.00 251
0.443299 172.00 388

0.026954 20.00 742
0.350877 100.00 285
0.110599 48.00 434
0.212857 149.00 700
0.898907 329.00 366

0.774648 110.00 142
0.104046 18.00 173
0.271028 29.00 107
0.168317 17.00 101
0.271914 152.00 559

0.544610 293.00 538
0.057823 17.00 294
0.418977 393.00 938
0.147757 56.00 379
0.429752 52.00 121

0.237037 32.00 135
0.662252 100.00 151
0.198444 153.00 771
0.228814 27.00 118
0.277251 117.00 422

0.275000 110.00 400
0.516569 265.00 513
0.151899 108.00 711
0.347202 242.00 697
0.307292 59.00 192

0.204819 34.00 166
0.335329 56.00 167
0.199346 61.00 306
0.571823 414.00 724
0.289017 100.00 346

0.136943 43.00 314
0.298507 120.00 402
0.631902 103.00 163
0.264550 50.00 189
0.268293 66.00 246

0.028765 17.00 591
0.283688 40.00 141
0.340153 133.00 391
0.737864 76.00 103
0.206612 25.00 121

0.449412 191.00 425
0.088608 21.00 237
0.251101 57.00 227
0.421622 78.00 185
0.389610 150.00 385

0.283843 65.00 229
0.465201 127.00 273
0.237500 38.00 160
0.411411 411.00 999
0.202273 89.00 440

0.496829 235.00 473
0.244080 134.00 549
0.622951 114.00 183
0.064220 7.00 109
0.172131 21.00 122

0.181278 122.00 673
0.005359 5.00 933
0.293706 42.00 143
0.846442 452.00 534
0.272727 84.00 308

0.512821 60.00 117
0.397436 62.00 156
0.505639 269.00 532
0.063758 19.00 298
0.122209 104.00 851

0.047619 10.00 210
0.874251 146.00 167
0.255924 54.00 211
0.268222 92.00 343
0.157287 109.00 693

0.296623 202.00 681
0.354402 157.00 443
0.275281 49.00 178
0.340000 34.00 100
0.337884 99.00 293

0.393289 293.00 745
0.653846 119.00 182
0.327731 39.00 119
0.207087 187.00 903
0.016667 7.00 420

0.177570 38.00 214
0.471795 92.00 195
0.313559 37.00 118
0.350877 60.00 171
0.285473 169.00 592

0.810811 90.00 111
0.182353 31.00 170
0.100287 70.00 698
0.129747 41.00 316
0.374640 130.00 347

0.331148 101.00 305
0.224404 160.00 713
0.603053 158.00 262
0.305785 37.00 121
0.136808 84.00 614

0.089701 27.00 301
0.828199 699.00 844
0.271706 266.00 979
0.081356 24.00 295
0.326203 183.00 561

0.118644 70.00 590
0.799419 275.00 344
0.163743 28.00 171
0.276522 159.00 575
0.236769 85.00 359

0.264331 83.00 314
0.386243 73.00 189
0.618785 112.00 181
0.076628 40.00 522
0.253759 135.00 532

0.164345 118.00 718
0.924623 184.00 199
0.063636 7.00 110
0.150442 17.00 113
0.295082 54.00 183

0.377500 151.00 400
0.858736 231.00 269
0.020101 8.00 398
0.108607 106.00 976
0.236923 154.00 650

0.251748 72.00 286
0.065934 18.00 273
0.255102 75.00 294
0.637209 137.00 215
0.392768 315.00 802

0.770642 84.00 109
0.005556 3.00 540
0.455645 452.00 992
0.183333 22.00 120
0.181347 35.00 193

0.054878 9.00 164
0.199468 75.00 376
0.170404 76.00 446
0.283636 156.00 550
0.891667 107.00 120

0.116412 61.00 524
0.305800 174.00 569
0.056410 11.00 195
0.757143 106.00 140
0.363071 175.00 482

0.519841 131.00 252
0.133603 33.00 247
0.155612 61.00 392
0.715935 310.00 433
0.076923 9.00 117

0.219917 53.00 241
0.321168 44.00 137
0.189394 25.00 132
0.466667 217.00 465
0.406780 144.00 354

0.347368 99.00 285
0.393027 248.00 631
0.436416 151.00 346
0.231788 105.00 453
0.193133 135.00 699

0.704591 353.00 501
0.037975 9.00 237
0.429100 348.00 811
0.052500 21.00 400
0.377410 137.00 363

0.090909 26.00 286
0.385965 154.00 399
0.051254 47.00 917
0.345114 166.00 481
0.726190 305.00 420

0.037453 10.00 267
0.123273 116.00 941
0.355932 42.00 118
