0.166667 1.00 6
0.133333 2.00 15
0.083333 1.00 12
0.111111 1.00 9
0.066667 1.00 15
0.111111 1.00 9
0.200000 4.00 20
0.200000 1.00 5
0.125000 1.00 8

0.166667 1.00 6
0.111111 1.00 9
0.100000 1.00 10
0.050000 1.00 20
0.166667 1.00 6
0.166667 1.00 6
0.333333 4.00 12
0.200000 1.00 5
0.066667 1.00 15

0.166667 2.00 12
0.100000 1.00 10
0.200000 1.00 5
0.100000 1.00 10
0.200000 2.00 10
0.133333 2.00 15
0.111111 1.00 9
0.100000 1.00 10
0.066667 1.00 15

0.250000 2.00 8
0.133333 2.00 15
0.200000 1.00 5
0.066667 1.00 15
0.083333 1.00 12
0.083333 1.00 12
0.083333 1.00 12
0.166667 1.00 6
0.111111 1.00 9

0.100000 1.00 10
0.066667 1.00 15
0.050000 1.00 20
0.125000 1.00 8
0.166667 1.00 6
0.166667 2.00 12
0.222222 2.00 9
0.166667 1.00 6
0.111111 1.00 9

0.100000 1.00 10
0.100000 1.00 10
0.111111 1.00 9
0.083333 1.00 12
0.166667 1.00 6
0.066667 1.00 15
0.200000 4.00 20
0.200000 1.00 5
0.125000 1.00 8

0.050000 1.00 20
0.100000 1.00 10
0.125000 1.00 8
0.200000 2.00 10
0.100000 1.00 10
0.166667 1.00 6
0.083333 1.00 12
0.050000 1.00 20
0.266667 4.00 15

0.166667 1.00 6
0.100000 1.00 10
0.083333 1.00 12
0.222222 2.00 9
0.111111 1.00 9
0.083333 1.00 12
0.266667 4.00 15
0.100000 2.00 20
0.200000 1.00 5

0.066667 1.00 15
0.166667 1.00 6
0.100000 2.00 20
0.200000 1.00 5
0.200000 2.00 10
0.066667 1.00 15
0.125000 1.00 8
0.125000 1.00 8
0.133333 2.00 15

0.166667 2.00 12
0.166667 1.00 6
0.200000 1.00 5
0.125000 1.00 8
0.200000 1.00 5
0.133333 2.00 15
0.125000 1.00 8
0.111111 1.00 9
0.125000 1.00 8

0.166667 1.00 6
0.066667 1.00 15
0.200000 2.00 10
0.050000 1.00 20
0.200000 1.00 5
0.200000 1.00 5
0.200000 4.00 20
0.100000 1.00 10
0.125000 1.00 8

0.166667 1.00 6
